country,type,weekday,year,month,day,date,localtime,date-localtime,timeofday,ISO8601Time
usa,Atmospheric,Tuesday,1958,7,22,7/22/1958,21:20:00,7/22/1958 21:20:00,Evening,1958-07-22
usa,Atmospheric,Saturday,1958,7,26,7/26/1958,13:30:00,7/26/1958 13:30:00,Afternoon,1958-07-26
usa,Atmospheric,Friday,1958,8,1,8/1/1958,3:50:06,8/1/1958 3:50:06,Night,1958-08-01
usa,Atmospheric,Wednesday,1958,8,6,8/6/1958,19:15:00,8/6/1958 19:15:00,Evening,1958-08-06
usa,Atmospheric,Tuesday,1958,8,12,8/12/1958,3:30:09,8/12/1958 3:30:09,Night,1958-08-12
usa,Atmospheric,Monday,1958,8,18,8/18/1958,21:00:00,8/18/1958 21:00:00,Evening,1958-08-18
uk,Atmospheric,Friday,1958,8,22,8/22/1958,18:00,8/22/1958 18:00:00,Evening,1958-08-22
usa,Atmospheric,Wednesday,1958,8,27,8/27/1958,19:28:00,8/27/1958 19:28:00,Evening,1958-08-27
usa,Atmospheric,Saturday,1958,8,30,8/30/1958,20:18:00,8/30/1958 20:18:00,Evening,1958-08-30
uk,Atmospheric,Tuesday,1958,9,2,9/2/1958,17:24,9/2/1958 17:24:00,Afternoon,1958-09-02
usa,Atmospheric,Saturday,1958,9,6,9/6/1958,15:13:00,9/6/1958 15:13:00,Afternoon,1958-09-06
uk,Atmospheric,Thursday,1958,9,11,9/11/1958,17:49,9/11/1958 17:49:00,Afternoon,1958-09-11
usa,Underground,Friday,1958,9,12,9/12/1958,13:00:00,9/12/1958 13:00:00,Afternoon,1958-09-12
usa,Underground,Wednesday,1958,9,17,9/17/1958,12:30:00,9/17/1958 12:30:00,Afternoon,1958-09-17
usa,Atmospheric,Friday,1958,9,19,9/19/1958,7:00:00,9/19/1958 7:00:00,Morning,1958-09-19
usa,Underground,Sunday,1958,9,21,9/21/1958,12:00:00,9/21/1958 12:00:00,Afternoon,1958-09-21
usa,Underground,Tuesday,1958,9,23,9/23/1958,15:00:00,9/23/1958 15:00:00,Afternoon,1958-09-23
uk,Atmospheric,Tuesday,1958,9,23,9/23/1958,18:00,9/23/1958 18:00:00,Evening,1958-09-23
usa,Underground,Friday,1958,9,26,9/26/1958,13:00:00,9/26/1958 13:00:00,Afternoon,1958-09-26
usa,Underground,Sunday,1958,9,28,9/28/1958,17:00:00,9/28/1958 17:00:00,Afternoon,1958-09-28
usa,Atmospheric,Monday,1958,9,29,9/29/1958,6:05:00,9/29/1958 6:05:00,Morning,1958-09-29
ussr,Atmospheric,Tuesday,1958,9,30,9/30/1958,10:50:00,9/30/1958 10:50:00,Morning,1958-09-30
ussr,Atmospheric,Tuesday,1958,9,30,9/30/1958,12:55:00,9/30/1958 12:55:00,Afternoon,1958-09-30
ussr,Atmospheric,Thursday,1958,10,2,10/2/1958,11:00:00,10/2/1958 11:00:00,Morning,1958-10-02
ussr,Atmospheric,Thursday,1958,10,2,10/2/1958,12:01:00,10/2/1958 12:01:00,Afternoon,1958-10-02
ussr,Atmospheric,Saturday,1958,10,4,10/4/1958,3:00:00,10/4/1958 3:00:00,Night,1958-10-04
usa,Atmospheric,Sunday,1958,10,5,10/5/1958,6:10:00,10/5/1958 6:10:00,Morning,1958-10-05
usa,Underground,Sunday,1958,10,5,10/5/1958,8:15:00,10/5/1958 8:15:00,Morning,1958-10-05
ussr,Atmospheric,Sunday,1958,10,5,10/5/1958,9:00:00,10/5/1958 9:00:00,Morning,1958-10-05
ussr,Atmospheric,Monday,1958,10,6,10/6/1958,3:00:00,10/6/1958 3:00:00,Night,1958-10-06
usa,Underground,Wednesday,1958,10,8,10/8/1958,14:00:00,10/8/1958 14:00:00,Afternoon,1958-10-08
usa,Atmospheric,Friday,1958,10,10,10/10/1958,6:30:00,10/10/1958 6:30:00,Morning,1958-10-10
ussr,Atmospheric,Friday,1958,10,10,10/10/1958,10:51:00,10/10/1958 10:51:00,Morning,1958-10-10
ussr,Atmospheric,Sunday,1958,10,12,10/12/1958,10:53:34,10/12/1958 10:53:34,Morning,1958-10-12
usa,Atmospheric,Monday,1958,10,13,10/13/1958,5:20:00,10/13/1958 5:20:00,Night,1958-10-13
usa,Underground,Tuesday,1958,10,14,10/14/1958,10:00:00,10/14/1958 10:00:00,Morning,1958-10-14
usa,Atmospheric,Wednesday,1958,10,15,10/15/1958,8:00:00,10/15/1958 8:00:00,Morning,1958-10-15
ussr,Atmospheric,Wednesday,1958,10,15,10/15/1958,10:51:14,10/15/1958 10:51:14,Morning,1958-10-15
usa,Atmospheric,Thursday,1958,10,16,10/16/1958,6:20:00,10/16/1958 6:20:00,Morning,1958-10-16
usa,Underground,Thursday,1958,10,16,10/16/1958,22:00:00,10/16/1958 22:00:00,Evening,1958-10-16
usa,Atmospheric,Friday,1958,10,17,10/17/1958,15:00:00,10/17/1958 15:00:00,Afternoon,1958-10-17
usa,Atmospheric,Saturday,1958,10,18,10/18/1958,6:25:00,10/18/1958 6:25:00,Morning,1958-10-18
ussr,Atmospheric,Saturday,1958,10,18,10/18/1958,12:51:06,10/18/1958 12:51:06,Afternoon,1958-10-18
ussr,Atmospheric,Sunday,1958,10,19,10/19/1958,3:00:00,10/19/1958 3:00:00,Night,1958-10-19
ussr,Atmospheric,Sunday,1958,10,19,10/19/1958,10:27:00,10/19/1958 10:27:00,Morning,1958-10-19
usa,Underground,Monday,1958,10,20,10/20/1958,6:30:00,10/20/1958 6:30:00,Morning,1958-10-20
ussr,Atmospheric,Monday,1958,10,20,10/20/1958,11:20:00,10/20/1958 11:20:00,Morning,1958-10-20
ussr,Atmospheric,Tuesday,1958,10,21,10/21/1958,3:00:00,10/21/1958 3:00:00,Night,1958-10-21
usa,Atmospheric,Wednesday,1958,10,22,10/22/1958,5:30:00,10/22/1958 5:30:00,Night,1958-10-22
usa,Atmospheric,Wednesday,1958,10,22,10/22/1958,8:50:00,10/22/1958 8:50:00,Morning,1958-10-22
ussr,Atmospheric,Wednesday,1958,10,22,10/22/1958,11:21:04,10/22/1958 11:21:04,Morning,1958-10-22
usa,Atmospheric,Wednesday,1958,10,22,10/22/1958,12:30:00,10/22/1958 12:30:00,Afternoon,1958-10-22
usa,Atmospheric,Wednesday,1958,10,22,10/22/1958,15:40:00,10/22/1958 15:40:00,Afternoon,1958-10-22
usa,Atmospheric,Friday,1958,10,24,10/24/1958,7:00:00,10/24/1958 7:00:00,Morning,1958-10-24
usa,Atmospheric,Friday,1958,10,24,10/24/1958,8:01:00,10/24/1958 8:01:00,Morning,1958-10-24
ussr,Atmospheric,Friday,1958,10,24,10/24/1958,11:03:06,10/24/1958 11:03:06,Morning,1958-10-24
ussr,Atmospheric,Saturday,1958,10,25,10/25/1958,3:00:00,10/25/1958 3:00:00,Night,1958-10-25
ussr,Atmospheric,Saturday,1958,10,25,10/25/1958,11:20:00,10/25/1958 11:20:00,Morning,1958-10-25
usa,Atmospheric,Sunday,1958,10,26,10/26/1958,2:20:00,10/26/1958 2:20:00,Night,1958-10-26
usa,Atmospheric,Sunday,1958,10,26,10/26/1958,8:00:00,10/26/1958 8:00:00,Morning,1958-10-26
usa,Atmospheric,Sunday,1958,10,26,10/26/1958,20:00:00,10/26/1958 20:00:00,Evening,1958-10-26
usa,Atmospheric,Monday,1958,10,27,10/27/1958,6:30:00,10/27/1958 6:30:00,Morning,1958-10-27
usa,Atmospheric,Wednesday,1958,10,29,10/29/1958,3:20:00,10/29/1958 3:20:00,Night,1958-10-29
usa,Atmospheric,Wednesday,1958,10,29,10/29/1958,6:45:00,10/29/1958 6:45:00,Morning,1958-10-29
usa,Underground,Wednesday,1958,10,29,10/29/1958,16:00:00,10/29/1958 16:00:00,Afternoon,1958-10-29
usa,Atmospheric,Thursday,1958,10,30,10/30/1958,3:00:00,10/30/1958 3:00:00,Night,1958-10-30
usa,Underground,Thursday,1958,10,30,10/30/1958,7:00:00,10/30/1958 7:00:00,Morning,1958-10-30
usa,Atmospheric,Thursday,1958,10,30,10/30/1958,12:34:00,10/30/1958 12:34:00,Afternoon,1958-10-30
usa,Atmospheric,Thursday,1958,10,30,10/30/1958,19:00:00,10/30/1958 19:00:00,Evening,1958-10-30
ussr,Atmospheric,Saturday,1958,11,1,11/1/1958,3:00:00,11/1/1958 3:00:00,Night,1958-11-01
ussr,Atmospheric,Monday,1958,11,3,11/3/1958,3:00:00,11/3/1958 3:00:00,Night,1958-11-03
fr,Atmospheric,Saturday,1960,2,13,2/13/1960,8:04:00,2/13/1960 8:04:00,Morning,1960-02-13
fr,Atmospheric,Friday,1960,4,1,4/1/1960,7:17:00,4/1/1960 7:17:00,Morning,1960-04-01
fr,Atmospheric,Tuesday,1960,12,27,12/27/1960,8:30:00,12/27/1960 8:30:00,Morning,1960-12-27
fr,Atmospheric,Tuesday,1961,4,25,4/25/1961,7:00:00,4/25/1961 7:00:00,Morning,1961-04-25
ussr,Atmospheric,Friday,1961,9,1,9/1/1961,3:00:00,9/1/1961 3:00:00,Night,1961-09-01
ussr,Atmospheric,Monday,1961,9,4,9/4/1961,8:00:27,9/4/1961 8:00:27,Morning,1961-09-04
ussr,Atmospheric,Tuesday,1961,9,5,9/5/1961,9:00:05,9/5/1961 9:00:05,Morning,1961-09-05
ussr,Atmospheric,Wednesday,1961,9,6,9/6/1961,3:00:00,9/6/1961 3:00:00,Night,1961-09-06
ussr,Atmospheric,Wednesday,1961,9,6,9/6/1961,12:00:00,9/6/1961 12:00:00,Afternoon,1961-09-06
ussr,Atmospheric,Saturday,1961,9,9,9/9/1961,3:00:00,9/9/1961 3:00:00,Night,1961-09-09
ussr,Atmospheric,Sunday,1961,9,10,9/10/1961,3:00:00,9/10/1961 3:00:00,Night,1961-09-10
ussr,Atmospheric,Sunday,1961,9,10,9/10/1961,12:00:09,9/10/1961 12:00:09,Afternoon,1961-09-10
ussr,Atmospheric,Sunday,1961,9,10,9/10/1961,14:00:00,9/10/1961 14:00:00,Afternoon,1961-09-10
ussr,Atmospheric,Monday,1961,9,11,9/11/1961,3:00:00,9/11/1961 3:00:00,Night,1961-09-11
ussr,Atmospheric,Tuesday,1961,9,12,9/12/1961,13:08:15,9/12/1961 13:08:15,Afternoon,1961-09-12
ussr,Atmospheric,Wednesday,1961,9,13,9/13/1961,3:00:00,9/13/1961 3:00:00,Night,1961-09-13
ussr,Atmospheric,Wednesday,1961,9,13,9/13/1961,8:01:56,9/13/1961 8:01:56,Morning,1961-09-13
ussr,Atmospheric,Thursday,1961,9,14,9/14/1961,8:59:59,9/14/1961 8:59:59,Morning,1961-09-14
ussr,Atmospheric,Thursday,1961,9,14,9/14/1961,12:56:17,9/14/1961 12:56:17,Afternoon,1961-09-14
usa,Underground,Friday,1961,9,15,9/15/1961,10:00:00,9/15/1961 10:00:00,Morning,1961-09-15
ussr,Atmospheric,Saturday,1961,9,16,9/16/1961,12:08:14,9/16/1961 12:08:14,Afternoon,1961-09-16
usa,Underground,Saturday,1961,9,16,9/16/1961,12:45:00,9/16/1961 12:45:00,Afternoon,1961-09-16
ussr,Atmospheric,Sunday,1961,9,17,9/17/1961,10:00:47,9/17/1961 10:00:47,Morning,1961-09-17
ussr,Atmospheric,Monday,1961,9,18,9/18/1961,3:00:00,9/18/1961 3:00:00,Night,1961-09-18
ussr,Atmospheric,Monday,1961,9,18,9/18/1961,3:00:00,9/18/1961 3:00:00,Night,1961-09-18
ussr,Atmospheric,Monday,1961,9,18,9/18/1961,10:59:37,9/18/1961 10:59:37,Morning,1961-09-18
ussr,Atmospheric,Tuesday,1961,9,19,9/19/1961,3:00:00,9/19/1961 3:00:00,Night,1961-09-19
ussr,Atmospheric,Wednesday,1961,9,20,9/20/1961,3:00:00,9/20/1961 3:00:00,Night,1961-09-20
ussr,Atmospheric,Wednesday,1961,9,20,9/20/1961,11:12:12,9/20/1961 11:12:12,Morning,1961-09-20
ussr,Atmospheric,Thursday,1961,9,21,9/21/1961,17:01:02,9/21/1961 17:01:02,Afternoon,1961-09-21
ussr,Atmospheric,Friday,1961,9,22,9/22/1961,11:11:00,9/22/1961 11:11:00,Morning,1961-09-22
ussr,Atmospheric,Tuesday,1961,9,26,9/26/1961,10:01:20,9/26/1961 10:01:20,Morning,1961-09-26
ussr,Atmospheric,Sunday,1961,10,1,10/1/1961,3:00:00,10/1/1961 3:00:00,Night,1961-10-01
usa,Underground,Sunday,1961,10,1,10/1/1961,13:30:00,10/1/1961 13:30:00,Afternoon,1961-10-01
ussr,Atmospheric,Monday,1961,10,2,10/2/1961,13:30:50,10/2/1961 13:30:50,Afternoon,1961-10-02
ussr,Atmospheric,Wednesday,1961,10,4,10/4/1961,10:01:20,10/4/1961 10:01:20,Morning,1961-10-04
ussr,Atmospheric,Wednesday,1961,10,4,10/4/1961,10:30:55,10/4/1961 10:30:55,Morning,1961-10-04
ussr,Atmospheric,Friday,1961,10,6,10/6/1961,3:00:00,10/6/1961 3:00:00,Night,1961-10-06
ussr,Atmospheric,Friday,1961,10,6,10/6/1961,10:00:12,10/6/1961 10:00:12,Morning,1961-10-06
ussr,Atmospheric,Sunday,1961,10,8,10/8/1961,3:00:00,10/8/1961 3:00:00,Night,1961-10-08
usa,Underground,Tuesday,1961,10,10,10/10/1961,10:00:00,10/10/1961 10:00:00,Morning,1961-10-10
ussr,Underground,Wednesday,1961,10,11,10/11/1961,10:40:00,10/11/1961 10:40:00,Morning,1961-10-11
ussr,Atmospheric,Thursday,1961,10,12,10/12/1961,8:31:04,10/12/1961 8:31:04,Morning,1961-10-12
ussr,Atmospheric,Tuesday,1961,10,17,10/17/1961,10:00:01,10/17/1961 10:00:01,Morning,1961-10-17
ussr,Atmospheric,Thursday,1961,10,19,10/19/1961,8:30:43,10/19/1961 8:30:43,Morning,1961-10-19
ussr,Atmospheric,Friday,1961,10,20,10/20/1961,11:07:02,10/20/1961 11:07:02,Morning,1961-10-20
ussr,Underwater,Monday,1961,10,23,10/23/1961,11:31:22,10/23/1961 11:31:22,Morning,1961-10-23
ussr,Atmospheric,Monday,1961,10,23,10/23/1961,13:30:48,10/23/1961 13:30:48,Afternoon,1961-10-23
ussr,Atmospheric,Wednesday,1961,10,25,10/25/1961,3:00:00,10/25/1961 3:00:00,Night,1961-10-25
ussr,Atmospheric,Wednesday,1961,10,25,10/25/1961,11:31:05,10/25/1961 11:31:05,Morning,1961-10-25
ussr,Atmospheric,Friday,1961,10,27,10/27/1961,3:00:00,10/27/1961 3:00:00,Night,1961-10-27
ussr,Atmospheric,Friday,1961,10,27,10/27/1961,3:00:00,10/27/1961 3:00:00,Night,1961-10-27
ussr,Atmospheric,Friday,1961,10,27,10/27/1961,11:30:27,10/27/1961 11:30:27,Morning,1961-10-27
usa,Underground,Sunday,1961,10,29,10/29/1961,10:30:00,10/29/1961 10:30:00,Morning,1961-10-29
ussr,Atmospheric,Monday,1961,10,30,10/30/1961,3:00:00,10/30/1961 3:00:00,Night,1961-10-30
ussr,Atmospheric,Monday,1961,10,30,10/30/1961,11:33:28,10/30/1961 11:33:28,Morning,1961-10-30
ussr,Atmospheric,Tuesday,1961,10,31,10/31/1961,11:29:17,10/31/1961 11:29:17,Morning,1961-10-31
ussr,Atmospheric,Tuesday,1961,10,31,10/31/1961,11:38:00,10/31/1961 11:38:00,Morning,1961-10-31
ussr,Atmospheric,Wednesday,1961,11,1,11/1/1961,3:00:00,11/1/1961 3:00:00,Night,1961-11-01
ussr,Atmospheric,Thursday,1961,11,2,11/2/1961,3:00:00,11/2/1961 3:00:00,Night,1961-11-02
ussr,Atmospheric,Thursday,1961,11,2,11/2/1961,3:00:00,11/2/1961 3:00:00,Night,1961-11-02
ussr,Atmospheric,Thursday,1961,11,2,11/2/1961,11:41:00,11/2/1961 11:41:00,Morning,1961-11-02
ussr,Atmospheric,Friday,1961,11,3,11/3/1961,3:00:00,11/3/1961 3:00:00,Night,1961-11-03
ussr,Atmospheric,Friday,1961,11,3,11/3/1961,3:00:00,11/3/1961 3:00:00,Night,1961-11-03
ussr,Atmospheric,Saturday,1961,11,4,11/4/1961,3:00:00,11/4/1961 3:00:00,Night,1961-11-04
ussr,Atmospheric,Saturday,1961,11,4,11/4/1961,3:00:00,11/4/1961 3:00:00,Night,1961-11-04
ussr,Atmospheric,Saturday,1961,11,4,11/4/1961,3:00:00,11/4/1961 3:00:00,Night,1961-11-04
ussr,Atmospheric,Saturday,1961,11,4,11/4/1961,10:20:20,11/4/1961 10:20:20,Morning,1961-11-04
fr,Underground,Tuesday,1961,11,7,11/7/1961,12:30:00,11/7/1961 12:30:00,Afternoon,1961-11-07
usa,Underground,Sunday,1961,12,3,12/3/1961,15:05:00,12/3/1961 15:05:00,Afternoon,1961-12-03
usa,Underground,Sunday,1961,12,10,12/10/1961,11:00:00,12/10/1961 11:00:00,Morning,1961-12-10
usa,Underground,Wednesday,1961,12,13,12/13/1961,10:00:00,12/13/1961 10:00:00,Morning,1961-12-13
usa,Underground,Sunday,1961,12,17,12/17/1961,8:35:00,12/17/1961 8:35:00,Morning,1961-12-17
usa,Underground,Friday,1961,12,22,12/22/1961,8:30:00,12/22/1961 8:30:00,Morning,1961-12-22
usa,Underground,Tuesday,1962,1,9,1/9/1962,8:30:00,1/9/1962 8:30:00,Morning,1962-01-09
usa,Underground,Thursday,1962,1,18,1/18/1962,10:00:00,1/18/1962 10:00:00,Morning,1962-01-18
usa,Underground,Tuesday,1962,1,30,1/30/1962,10:00:00,1/30/1962 10:00:00,Morning,1962-01-30
ussr,Underground,Friday,1962,2,2,2/2/1962,11:00:00,2/2/1962 11:00:00,Morning,1962-02-02
usa,Underground,Thursday,1962,2,8,2/8/1962,10:00:00,2/8/1962 10:00:00,Morning,1962-02-08
usa,Underground,Friday,1962,2,9,2/9/1962,8:30:00,2/9/1962 8:30:00,Morning,1962-02-09
usa,Underground,Thursday,1962,2,15,2/15/1962,10:00:00,2/15/1962 10:00:00,Morning,1962-02-15
usa,Underground,Monday,1962,2,19,2/19/1962,8:30:00,2/19/1962 8:30:00,Morning,1962-02-19
usa,Underground,Monday,1962,2,19,2/19/1962,9:50:00,2/19/1962 9:50:00,Morning,1962-02-19
usa,Underground,Friday,1962,2,23,2/23/1962,10:00:00,2/23/1962 10:00:00,Morning,1962-02-23
usa,Crater,Saturday,1962,2,24,2/24/1962,8:30:00,2/24/1962 8:30:00,Morning,1962-02-24
uk,Underground,Thursday,1962,3,1,3/1/1962,19:10:00,3/1/1962 19:10:00,Evening,1962-03-01
usa,Underground,Monday,1962,3,5,3/5/1962,10:15:00,3/5/1962 10:15:00,Morning,1962-03-05
usa,Underground,Tuesday,1962,3,6,3/6/1962,8:30:00,3/6/1962 8:30:00,Morning,1962-03-06
usa,Underground,Thursday,1962,3,8,3/8/1962,10:00:00,3/8/1962 10:00:00,Morning,1962-03-08
usa,Underground,Thursday,1962,3,15,3/15/1962,8:30:00,3/15/1962 8:30:00,Morning,1962-03-15
usa,Underground,Wednesday,1962,3,28,3/28/1962,10:00:00,3/28/1962 10:00:00,Morning,1962-03-28
usa,Underground,Saturday,1962,3,31,3/31/1962,10:00:00,3/31/1962 10:00:00,Morning,1962-03-31
usa,Underground,Thursday,1962,4,5,4/5/1962,10:00:00,4/5/1962 10:00:00,Morning,1962-04-05
usa,Underground,Friday,1962,4,6,4/6/1962,10:00:00,4/6/1962 10:00:00,Morning,1962-04-06
usa,Underground,Thursday,1962,4,12,4/12/1962,10:00:00,4/12/1962 10:00:00,Morning,1962-04-12
usa,Underground,Saturday,1962,4,14,4/14/1962,10:00:00,4/14/1962 10:00:00,Morning,1962-04-14
usa,Underground,Saturday,1962,4,21,4/21/1962,10:40:00,4/21/1962 10:40:00,Morning,1962-04-21
usa,Atmospheric,Wednesday,1962,4,25,4/25/1962,7:46:00,4/25/1962 7:46:00,Morning,1962-04-25
usa,Atmospheric,Friday,1962,4,27,4/27/1962,8:02:00,4/27/1962 8:02:00,Morning,1962-04-27
usa,Underground,Friday,1962,4,27,4/27/1962,10:00:00,4/27/1962 10:00:00,Morning,1962-04-27
fr,Underground,Tuesday,1962,5,1,5/1/1962,11:00:00,5/1/1962 11:00:00,Morning,1962-05-01
usa,Atmospheric,Wednesday,1962,5,2,5/2/1962,11:02:00,5/2/1962 11:02:00,Morning,1962-05-02
usa,Atmospheric,Friday,1962,5,4,5/4/1962,12:05:00,5/4/1962 12:05:00,Afternoon,1962-05-04
usa,Atmospheric,Sunday,1962,5,6,5/6/1962,16:30:00,5/6/1962 16:30:00,Afternoon,1962-05-06
usa,Underground,Monday,1962,5,7,5/7/1962,12:33:00,5/7/1962 12:33:00,Afternoon,1962-05-07
usa,Atmospheric,Tuesday,1962,5,8,5/8/1962,11:01:00,5/8/1962 11:01:00,Morning,1962-05-08
usa,Atmospheric,Wednesday,1962,5,9,5/9/1962,10:01:00,5/9/1962 10:01:00,Morning,1962-05-09
usa,Underground,Thursday,1962,5,10,5/10/1962,8:00:00,5/10/1962 8:00:00,Morning,1962-05-10
usa,Atmospheric,Friday,1962,5,11,5/11/1962,8:37:00,5/11/1962 8:37:00,Morning,1962-05-11
usa,Underwater,Friday,1962,5,11,5/11/1962,13:02:06,5/11/1962 13:02:06,Afternoon,1962-05-11
usa,Atmospheric,Saturday,1962,5,12,5/12/1962,10:03:00,5/12/1962 10:03:00,Morning,1962-05-12
usa,Underground,Saturday,1962,5,12,5/12/1962,12:00:00,5/12/1962 12:00:00,Afternoon,1962-05-12
usa,Atmospheric,Monday,1962,5,14,5/14/1962,8:22:00,5/14/1962 8:22:00,Morning,1962-05-14
usa,Underground,Saturday,1962,5,19,5/19/1962,8:00:00,5/19/1962 8:00:00,Morning,1962-05-19
usa,Atmospheric,Saturday,1962,5,19,5/19/1962,8:37:00,5/19/1962 8:37:00,Morning,1962-05-19
usa,Underground,Friday,1962,5,25,5/25/1962,8:00:00,5/25/1962 8:00:00,Morning,1962-05-25
usa,Atmospheric,Friday,1962,5,25,5/25/1962,9:09:00,5/25/1962 9:09:00,Morning,1962-05-25
usa,Atmospheric,Sunday,1962,5,27,5/27/1962,10:03:00,5/27/1962 10:03:00,Morning,1962-05-27
usa,Underground,Friday,1962,6,1,6/1/1962,10:00:00,6/1/1962 10:00:00,Morning,1962-06-01
usa,Underground,Wednesday,1962,6,6,6/6/1962,10:00:00,6/6/1962 10:00:00,Morning,1962-06-06
usa,Atmospheric,Friday,1962,6,8,6/8/1962,10:03:00,6/8/1962 10:03:00,Morning,1962-06-08
usa,Atmospheric,Saturday,1962,6,9,6/9/1962,8:37:00,6/9/1962 8:37:00,Morning,1962-06-09
usa,Atmospheric,Sunday,1962,6,10,6/10/1962,10:01:00,6/10/1962 10:01:00,Morning,1962-06-10
usa,Atmospheric,Tuesday,1962,6,12,6/12/1962,8:37:00,6/12/1962 8:37:00,Morning,1962-06-12
usa,Underground,Wednesday,1962,6,13,6/13/1962,14:00:00,6/13/1962 14:00:00,Afternoon,1962-06-13
usa,Atmospheric,Friday,1962,6,15,6/15/1962,9:01:00,6/15/1962 9:01:00,Morning,1962-06-15
usa,Atmospheric,Sunday,1962,6,17,6/17/1962,9:01:00,6/17/1962 9:01:00,Morning,1962-06-17
usa,Atmospheric,Tuesday,1962,6,19,6/19/1962,8:01:00,6/19/1962 8:01:00,Morning,1962-06-19
usa,Underground,Thursday,1962,6,21,6/21/1962,10:00:00,6/21/1962 10:00:00,Morning,1962-06-21
usa,Atmospheric,Friday,1962,6,22,6/22/1962,9:01:00,6/22/1962 9:01:00,Morning,1962-06-22
usa,Atmospheric,Wednesday,1962,6,27,6/27/1962,8:19:00,6/27/1962 8:19:00,Morning,1962-06-27
usa,Underground,Wednesday,1962,6,27,6/27/1962,11:00:00,6/27/1962 11:00:00,Morning,1962-06-27
usa,Underground,Thursday,1962,6,28,6/28/1962,10:00:00,6/28/1962 10:00:00,Morning,1962-06-28
usa,Atmospheric,Saturday,1962,6,30,6/30/1962,8:21:00,6/30/1962 8:21:00,Morning,1962-06-30
usa,Underground,Saturday,1962,6,30,6/30/1962,14:30:00,6/30/1962 14:30:00,Afternoon,1962-06-30
usa,Crater,Friday,1962,7,6,7/6/1962,10:00:00,7/6/1962 10:00:00,Morning,1962-07-06
usa,Atmospheric,Saturday,1962,7,7,7/7/1962,12:00:00,7/7/1962 12:00:00,Afternoon,1962-07-07
usa,Atmospheric,Monday,1962,7,9,7/9/1962,2:00:00,7/9/1962 2:00:00,Night,1962-07-09
usa,Atmospheric,Tuesday,1962,7,10,7/10/1962,9:33:00,7/10/1962 9:33:00,Morning,1962-07-10
usa,Atmospheric,Wednesday,1962,7,11,7/11/1962,8:37:00,7/11/1962 8:37:00,Morning,1962-07-11
usa,Crater,Wednesday,1962,7,11,7/11/1962,9:45:00,7/11/1962 9:45:00,Morning,1962-07-11
usa,Underground,Friday,1962,7,13,7/13/1962,9:00:00,7/13/1962 9:00:00,Morning,1962-07-13
usa,Atmospheric,Saturday,1962,7,14,7/14/1962,11:30:00,7/14/1962 11:30:00,Morning,1962-07-14
usa,Atmospheric,Tuesday,1962,7,17,7/17/1962,10:00:00,7/17/1962 10:00:00,Morning,1962-07-17
usa,Underground,Friday,1962,7,27,7/27/1962,14:00:00,7/27/1962 14:00:00,Afternoon,1962-07-27
ussr,Atmospheric,Wednesday,1962,8,1,8/1/1962,3:00:00,8/1/1962 3:00:00,Night,1962-08-01
ussr,Atmospheric,Friday,1962,8,3,8/3/1962,3:00:00,8/3/1962 3:00:00,Night,1962-08-03
ussr,Atmospheric,Saturday,1962,8,4,8/4/1962,3:00:00,8/4/1962 3:00:00,Night,1962-08-04
ussr,Atmospheric,Sunday,1962,8,5,8/5/1962,12:08:46,8/5/1962 12:08:46,Afternoon,1962-08-05
ussr,Atmospheric,Tuesday,1962,8,7,8/7/1962,6:00:00,8/7/1962 6:00:00,Morning,1962-08-07
ussr,Atmospheric,Friday,1962,8,10,8/10/1962,12:00:00,8/10/1962 12:00:00,Afternoon,1962-08-10
ussr,Atmospheric,Saturday,1962,8,18,8/18/1962,3:00:00,8/18/1962 3:00:00,Night,1962-08-18
ussr,Atmospheric,Saturday,1962,8,18,8/18/1962,3:00:00,8/18/1962 3:00:00,Night,1962-08-18
ussr,Atmospheric,Monday,1962,8,20,8/20/1962,12:02:14,8/20/1962 12:02:14,Afternoon,1962-08-20
ussr,Atmospheric,Tuesday,1962,8,21,8/21/1962,3:00:00,8/21/1962 3:00:00,Night,1962-08-21
ussr,Atmospheric,Wednesday,1962,8,22,8/22/1962,3:00:00,8/22/1962 3:00:00,Night,1962-08-22
ussr,Atmospheric,Wednesday,1962,8,22,8/22/1962,3:00:00,8/22/1962 3:00:00,Night,1962-08-22
ussr,Atmospheric,Wednesday,1962,8,22,8/22/1962,12:00:04,8/22/1962 12:00:04,Afternoon,1962-08-22
ussr,Atmospheric,Thursday,1962,8,23,8/23/1962,3:00:00,8/23/1962 3:00:00,Night,1962-08-23
usa,Underground,Friday,1962,8,24,8/24/1962,8:00:00,8/24/1962 8:00:00,Morning,1962-08-24
usa,Underground,Friday,1962,8,24,8/24/1962,10:00:00,8/24/1962 10:00:00,Morning,1962-08-24
ussr,Atmospheric,Saturday,1962,8,25,8/25/1962,8:40:00,8/25/1962 8:40:00,Morning,1962-08-25
ussr,Atmospheric,Saturday,1962,8,25,8/25/1962,12:00:00,8/25/1962 12:00:00,Afternoon,1962-08-25
ussr,Atmospheric,Monday,1962,8,27,8/27/1962,3:00:00,8/27/1962 3:00:00,Night,1962-08-27
ussr,Atmospheric,Monday,1962,8,27,8/27/1962,12:00:51,8/27/1962 12:00:51,Afternoon,1962-08-27
ussr,Atmospheric,Friday,1962,8,31,8/31/1962,3:00:00,8/31/1962 3:00:00,Night,1962-08-31
